Item_Weight,Item_Visibility,Item_MRP,Outlet_Age,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Id_0,Item_Type_Id_1,Item_Type_Id_2,prediction_sales
12.5,0.216601163,36.7874,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1271.1587919624444
8.575,0.072139167,195.5794,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2872.719283957427
20.1,0.022420996000000002,226.2036,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3783.5271068732254
21.2,0.070676281,176.33700000000002,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2830.2609668473992
12.5,0.069701022,262.9226,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,5643.66309693167
16.0,0.077011493,45.1086,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,699.3960527161787
17.1,0.032600958,150.4392,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2451.492467896349
12.5,0.074254285,91.083,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2962.717187293577
12.5,0.181114059,168.8448,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,724.5898037224154
19.35,0.016608334,120.0098,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2096.655008657269
19.35,0.104659766,165.9184,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,764.9984564550223
11.85,0.133211023,95.8726,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1199.9719954887128
8.0,0.030259174,250.6092,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4145.92098815984
12.5,0.083432299,107.4596,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3135.901253722062
17.85,0.018805505,214.956,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1512.620921062989
16.6,0.136008489,170.4422,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2563.7887450216645
12.5,0.02504491,146.1418,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3860.941193195
8.485,0.0582501,104.399,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1577.355169832064
18.1,0.048899701,126.3336,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2034.2731761241876
6.425,0.093835595,174.2712,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2502.865980057306
8.655,0.088331849,120.8756,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2037.8299223438917
19.7,0.0730138866,178.666,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2864.0764121326424
10.895,0.027102627999999997,50.7666,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,749.8440747038003
10.8,0.061225298,153.4024,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2303.4514690942215
20.6,0.083342202,120.1756,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1680.7738387893855
7.07,0.093593225,115.1834,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1876.654418638721
12.5,0.10175494199999999,58.5562,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-910.9097812050895
18.85,0.167923755,193.7136,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2964.9929811937236
15.3,0.08469465300000001,212.7218,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3441.5948932373035
7.26,0.014452774,115.015,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1788.8318176097164
18.25,0.170685888,155.16299999999998,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2532.454313053313
14.8,0.04496929400000001,74.867,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1087.0614780751444
13.3,0.009600586,64.95100000000001,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1017.2810493600189
12.5,0.083321663,121.4756,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,73.74980339571039
21.1,0.161756055,65.7168,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1181.6019459741585
15.1,0.1055789,42.4796,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,782.3372363227095
13.35,0.250008736,178.36599999999999,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,924.5565924063058
11.35,0.043149942999999996,198.5742,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3336.6836337578843
18.85,0.039643601,41.448,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,728.7738554973187
8.92,0.129903926,176.637,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2905.1860919904293
12.5,0.027069736,212.3928,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1471.2986124435251
16.7,0.054583442,64.6168,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1139.0341600535048
7.435,0.08438208400000001,167.9158,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2701.274224909826
18.25,0.079203863,224.9062,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3719.860240898326
20.5,0.023143199,152.934,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2433.1552173607356
5.4,0.048107159000000004,166.3526,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2754.6490218997797
18.0,0.039169904,149.0418,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2135.3448443419466
18.35,0.014021376,222.5746,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3655.69670950646
6.52,0.044788872,164.0842,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2352.9673427199214
12.5,0.11417001800000001,89.1856,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-435.43416928646167
11.65,0.066815522,229.6694,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1724.8082155378902
12.5,0.016775365,63.451,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-849.8382334556106
14.3,0.049957145,210.0586,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3461.365408544473
6.655,0.016985198,211.0586,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3423.869058398578
15.7,0.037833211,126.1046,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2099.670280543667
7.89,0.036104434,117.1782,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1919.283735675357
14.15,0.035413843,253.0014,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3752.088151530619
14.1,0.06725426,199.0084,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3255.0101343875212
17.1,0.032621941,150.9392,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2573.0292224789546
12.5,0.07548186400000001,85.3908,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2904.325119840096
14.15,0.095917719,171.8106,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2745.131707735415
12.3,0.015751294,71.638,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-729.8330793439945
12.5,0.026928324,151.6682,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3835.606137934574
12.5,0.245136905,110.8228,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-121.60407667532058
12.5,0.070733741,112.0518,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3209.8161848715677
18.6,0.039374545,245.5802,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3836.4947309197487
20.85,0.032498972,181.266,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2976.156425247152
12.5,0.026473267,37.9532,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2173.302403133682
9.8,0.026840766000000002,126.902,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2051.2885516234787
7.895,0.061175535,58.6588,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1008.6834081898862
10.895,0.026921951,104.928,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1772.6925459747777
8.02,0.111347923,155.6998,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2506.6924219377897
7.89,0.036338895,119.5782,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2013.1027487092551
5.035,0.079895432,227.0036,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3764.667831270159
12.1,0.079930344,169.7106,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2735.4920307141933
7.075,0.05833590599999999,145.8128,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2474.483510050439
7.475,0.01310911,215.4192,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3415.386097773386
6.885,0.14022623,108.8228,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1838.0171710458799
8.51,0.078723713,172.4422,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2510.5773220476285
6.44,0.079200387,100.47,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1762.6377943581624
13.65,0.073324855,199.0426,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3284.4305015708414
8.395,0.07196303700000001,251.804,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4046.389954494335
12.5,0.24416317399999998,148.1392,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,429.97412144181135
8.945,0.08778219300000001,261.791,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,4236.142482230471
10.8,0.048134189,40.3138,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,866.6847925331392
19.2,0.30572496899999996,239.6196,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1807.6814878419477
18.85,0.09138128,126.6336,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2047.8802088305106
7.725,0.029190711,122.4414,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1668.2685553762963
10.5,0.080372556,158.4946,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,530.0921177245748
20.25,0.011985289,184.7924,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3026.000671370225
20.35,0.083783437,180.7292,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3032.9421364644477
11.1,0.053775381,165.7526,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2684.7846111870304
21.35,0.068962051,261.1278,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4077.4718481108066
15.0,0.071357962,127.4362,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2156.845122573057
15.1,0.033365742999999996,130.931,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,226.2656266378774
17.75,0.067884624,187.324,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3108.3465629702314
5.485,0.042925965,164.5842,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2319.9595061703444
5.21,0.011000735,258.0962,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4078.2335875470626
12.5,0.023031127000000002,154.534,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3921.883963115809
12.5,0.121977653,122.573,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3445.2425515505984
15.35,0.055199282999999995,146.4734,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2452.3663673938404
12.5,0.041091215,182.6634,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4397.05124675251
8.0,0.030436087,249.0092,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4063.6215304015186
13.35,0.06495073,92.5804,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1514.0476357970592
20.6,0.045488814,149.9392,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2445.1683474390275
20.35,0.021308723999999998,79.2328,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1307.7686883226252
14.65,0.099049679,49.7666,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,896.5423771962005
8.76,0.050043246,126.2336,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2133.2525950794716
8.3,0.035426061,37.7506,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,581.4268531592882
15.2,0.18896587899999998,35.9848,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-1393.7114988869446
12.5,0.076191354,110.3228,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3293.053033364058
12.5,0.17055809600000002,48.7692,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2285.381451617214
9.3,0.088988939,144.0786,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2444.9993805908107
8.6,0.08443391780000001,113.1176,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1808.51481298739
9.895,0.0552768545,230.4642,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3351.374955394138
12.5,0.21991455399999998,98.8358,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-304.0089198182466
19.35,0.11858387,224.4088,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3298.363690814179
19.35,0.058043379000000006,239.8564,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3851.2661631053415
13.65,0.122040464,197.5426,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1247.1617677509444
19.6,0.024048716,104.9964,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1413.6370772093996
12.5,0.04193537,104.5964,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-252.35062323934386
16.0,0.072816495,231.3668,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3565.4571407021167
16.2,0.035904485,258.6278,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4250.767057564586
10.195,0.051651503,35.2558,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,755.711364902802
12.65,0.076162818,190.7846,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3135.932403058394
19.35,0.027691307999999998,63.3168,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1056.988726841696
17.85,0.04670302,122.2388,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1941.023122882054
10.8,0.041930938,188.0214,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,3026.1288655485205
13.65,0.0,57.7588,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1076.3120227403183
20.7,0.048834717,36.5506,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,715.9221580407172
13.15,0.022841841,158.192,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2468.9307590881
7.27,0.020777214,88.8488,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1623.694340239921
16.5,0.093786169,98.9068,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1666.4897506370312
12.5,0.108947031,86.5514,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-475.5762071939237
19.25,0.045327375999999996,198.21099999999998,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1279.2248651027312
12.5,0.09330981099999999,212.6244,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4885.526792813326
15.0,0.026882496000000002,222.6456,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3645.0222178612366
19.7,0.018052793,103.399,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1793.3071134599113
12.5,0.01816268575,35.1874,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2101.0563056255146
15.85,0.136384322,94.8094,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1563.3822227253463
12.65,0.06941183599999999,51.5324,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1009.7826188758345
6.13,0.077048493,60.0536,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,643.492400160459
19.0,0.12861192400000002,104.1622,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1420.621180185517
12.5,0.08320169599999999,181.8318,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4407.089426174489
15.6,0.045857055,170.4132,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2689.4047228137015
12.5,0.11245226,120.744,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1867.7888555000245
18.0,0.017942516999999998,176.3686,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2760.0581469429458
12.5,0.22674419899999998,140.2838,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,341.20884091366906
10.895,0.026875077,107.02799999999999,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1880.5639986874621
17.0,0.139495548,266.5884,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4387.950888137628
13.1,0.075578048,165.7158,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2652.449738957771
8.895,0.081214552,51.4008,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,955.8735258511767
19.5,0.138175481,178.1002,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,918.5445871210013
20.2,0.09651367599999999,178.7028,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2891.7135015714853
15.7,0.038018966,126.1046,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1805.2171619663877
20.25,0.02605898,179.6976,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2579.2680723630233
8.05,0.078559463,259.3646,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4060.3412872069293
9.0,0.065618346,177.33700000000002,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2910.207189410548
17.0,0.126139002,125.9362,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2012.60360625045
12.5,0.138452448,185.4608,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1061.7548548853551
19.2,0.09937525999999999,89.2488,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1487.9966975714478
12.85,0.030664333999999998,254.40400000000002,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,4106.064093372113
20.7,0.093067785,75.567,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,902.8326967898638
5.985,0.005675194000000001,184.1924,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3005.955037432828
20.2,0.07435487,92.4462,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1542.7028879888062
16.2,0.10345359900000001,103.699,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1822.203157736763
12.5,0.052190155,101.899,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3135.392997657602
21.1,0.010662263,231.9958,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3749.756050649362
12.5,0.11296874800000001,252.8724,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,5439.402023787212
12.5,0.10711317,125.1388,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,126.58940496388959
6.785,0.041974545,42.3112,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,893.3623845866102
20.35,0.039268205,128.4678,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2048.4450718386115
16.5,0.035655991,91.212,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1462.6736031395353
12.5,0.06018748,85.054,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2871.2238083718908
10.8,0.052068722000000005,236.4564,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3676.2299232251544
17.7,0.121852987,101.4674,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1816.7728556012025
9.27,0.061735873,150.805,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2441.0436695490107
20.85,0.037600725200000004,118.5808,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015.3528982912949
12.6,0.007456464,188.6556,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2982.1312477655315
